sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename
1_RWNJ01000001_00319,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNJ01000001
1_FRNB01000107_05399,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNB01000107
1_FRTV01000175_02498,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTV01000175
1_VIHA01000100_06497,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHA01000100
1_RWME01000001_04214,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWME01000001
1_JTXH01000001_03924,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTXH01000001
1_FRUW01000395_04442,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRUW01000395
1_LRZY01000001_03879,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZY01000001
1_FRRV01000053_04470,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRV01000053
1_LEFX01000001_03072,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFX01000001
1_020912_01990,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_020912
1_JTVH01000001_03953,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVH01000001
24_CP022560_02344,unannotated protein,150,307,5,77.53,60.859,98,3.0499999999999985e-174,489.0,pao1_fabv,24_CP022560
1_LEFY01000001_01126,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFY01000001
1_KI519157_01332,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_KI519157
1_NFFN01000100_02275,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFN01000100
1_FRIL01000126_03893,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRIL01000126
1_QVDN01000100_05812,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDN01000100
56_JAANPP010000100_04808,unannotated protein,55,372,0,93.7,86.146,99,0.0,717.0,pao1_fabv,56_JAANPP010000100
1_NRFO01000010_04001,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFO01000010
1_FRMN01000112_00312,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMN01000112
1_LDMG01000001_04406,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDMG01000001
1_LEFT01000001_04045,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFT01000001
1_RXDM01000001_02257,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDM01000001
1_VIHD01000100_05650,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHD01000100
9_PUQD01000001_03812,unannotated protein,156,307,5,77.53,59.343,98,2.3899999999999983e-165,466.0,pao1_fabv,9_PUQD01000001
1_CP029090_01285,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP029090
1_LLOG01000001_03767,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOG01000001
1_NMRT01000001_05090,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NMRT01000001
1_QZZD01000035_06340,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZZD01000035
1_RWNX01000001_03644,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNX01000001
24_NFSB01000001_01599,unannotated protein,151,307,5,77.53,60.606,98,8.299999999999994e-174,488.0,pao1_fabv,24_NFSB01000001
91_AMZB01000001_01386,unannotated protein,54,376,0,94.71,86.398,99,0.0,722.0,pao1_fabv,91_AMZB01000001
1_LJJN01000001_01739,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LJJN01000001
1_JTZU01000001_01294,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZU01000001
1_CABIOU010000001_01806,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CABIOU010000001
1_FRJD01000248_03053,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJD01000248
72_BBIQ01000046_00686,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.169999999999999e-167,474.0,pao1_fabv,72_BBIQ01000046
1_NSTQ01000001_00230,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTQ01000001
1_RADC01000043_05502,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RADC01000043
1_CP006980_02169,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP006980
1_FRHB01000189_00524,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHB01000189
1_CAAKMS010000001_03294,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAAKMS010000001
1_NSYY01000001_04311,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYY01000001
1_LYTS01000100_05898,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LYTS01000100
1_RXWS01000001_01605,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RXWS01000001
1_MCNB01000001_02712,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCNB01000001
9_023064_01778,unannotated protein,99,347,1,87.19,74.874,100,0.0,620.0,pao1_fabv,9_023064
1_SSDD01000001_01849,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SSDD01000001
137_MDDR01000001_01739,unannotated protein,94,346,1,86.93,76.131,100,0.0,626.0,pao1_fabv,137_MDDR01000001
1_NMPT01000001_00352,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NMPT01000001
1_JTRC01000001_02642,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_JTRC01000001
1_LLNG01000001_05313,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNG01000001
24_MINE01000001_03353,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.989999999999999e-167,472.0,pao1_fabv,24_MINE01000001
1_CUYG01000001_02841,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUYG01000001
1_JTWY01000001_01107,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTWY01000001
1_LEGI01000001_00756,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEGI01000001
1_QZZM01000357_03901,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZZM01000357
9_ANIR02000004_00756,unannotated protein,61,375,0,94.46,84.635,99,0.0,713.0,pao1_fabv,9_ANIR02000004
1_RXBR01000001_02238,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RXBR01000001
1_QDGG01000001_03365,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QDGG01000001
1_QBES01000010_04944,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBES01000010
1_NFGR01000100_05395,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFGR01000100
1_RAFN01000048_05639,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAFN01000048
149_UYXW01000001_00419,unannotated protein,99,348,1,87.44,74.874,100,0.0,624.0,pao1_fabv,149_UYXW01000001
1_FRJB01000203_02210,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJB01000203
1_CCPM01000001_02159,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CCPM01000001
9_CP023269_01701,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_CP023269
1_LLQC01000001_02453,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLQC01000001
1_SDAD01000001_05260,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SDAD01000001
1_CP030910_02796,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP030910
1_JVFW01000259_05830,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVFW01000259
1_CAADPE010000001_03833,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPE010000001
1_NOKO01000001_01930,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NOKO01000001
1_JMQH01000001_02368,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JMQH01000001
1_LLRU01000001_03785,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LLRU01000001
1_002516_03025,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_002516
1_MWXP01000001_03784,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWXP01000001
1_RABL01000011_04470,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABL01000011
1_LYTZ01000100_00873,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LYTZ01000100
1_JTMB01000001_03179,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMB01000001
24_JAAABB010000001_02661,unannotated protein,152,309,5,78.03,60.354,98,3.809999999999998e-168,474.0,pao1_fabv,24_JAAABB010000001
1_FRWK01001045_03362,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRWK01001045
1_LEJG01000001_00035,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEJG01000001
24_RWKF01000001_02455,unannotated protein,151,308,5,77.78,60.606,98,8.819999999999994e-174,488.0,pao1_fabv,24_RWKF01000001
1_QVAW01000100_00722,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVAW01000100
1_LLNR01000001_05181,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNR01000001
1_LEFO01000001_04297,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFO01000001
1_LRYK01000001_02610,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYK01000001
1_FRIW01000252_03020,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIW01000252
1_JTSC01000001_01202,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSC01000001
1_RWWW01000040_05145,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWWW01000040
65_RWKD01000001_04865,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,65_RWKD01000001
168_VOIX01000010_01992,unannotated protein,98,345,1,86.68,75.126,100,0.0,620.0,pao1_fabv,168_VOIX01000010
1_RHSD01000010_04250,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RHSD01000010
1_LLQR01000001_00292,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLQR01000001
1_QJPE01000919_04977,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QJPE01000919
1_NTAD01000001_03999,unannotated protein,2,398,0,100.0,99.497,100,0.0,812.0,pao1_fabv,1_NTAD01000001
9_QKMP01000001_03324,unannotated protein,150,309,5,78.03,60.859,98,6.849999999999996e-169,476.0,pao1_fabv,9_QKMP01000001
9_KV829825_01490,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,9_KV829825
34_VDNC01000010_01952,unannotated protein,145,311,5,78.54,62.121,98,3.479999999999997e-177,496.0,pao1_fabv,34_VDNC01000010
1_CAADPV010000001_04100,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPV010000001
1_FRIE01000223_02343,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIE01000223
1_QZYE01000041_04251,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZYE01000041
98_CP015878_01948,unannotated protein,60,375,0,94.46,84.887,99,0.0,714.0,pao1_fabv,98_CP015878
1_RAEU01000021_05436,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEU01000021
1_NSPE01000001_00406,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPE01000001
1_MBMP01000074_01119,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MBMP01000074
1_CTFF01000001_02446,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTFF01000001
1_JUVV01000001_03616,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUVV01000001
1_LEHS01000001_05404,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEHS01000001
1_NMPW01000001_05503,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NMPW01000001
1_CP025051_02079,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CP025051
1_RWSK01000001_03555,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSK01000001
1_RWLT01000001_04338,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWLT01000001
1_NRBP01000100_00986,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRBP01000100
1_FRMI01000061_00284,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMI01000061
1_NRAG01000100_00491,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRAG01000100
1_MCMV01000001_05019,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_MCMV01000001
1_QBEO01000010_01716,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEO01000010
11_LACG01000001_01897,unannotated protein,98,346,1,86.93,75.126,100,0.0,620.0,pao1_fabv,11_LACG01000001
1_RXEK01000001_00228,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEK01000001
1_LKPV01000001_03402,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LKPV01000001
1_FNMB01000001_02887,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FNMB01000001
1_NRET01000099_03189,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRET01000099
1_JTTO01000001_02050,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTTO01000001
1_SDVE01000010_04945,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SDVE01000010
1_MCML01000001_05266,unannotated protein,2,396,0,99.5,99.497,100,0.0,809.0,pao1_fabv,1_MCML01000001
1_NRFM01000010_03779,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFM01000010
114_SGFE01000070_01936,unannotated protein,101,347,1,87.19,74.372,100,0.0,616.0,pao1_fabv,114_SGFE01000070
1_QJPA01000081_01998,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QJPA01000081
1_FRHU01000186_01586,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHU01000186
1_LEIK01000001_01742,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEIK01000001
1_RWQV01000001_02836,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQV01000001
1_QVEA01000100_03412,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVEA01000100
1_FRIV01000171_03261,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIV01000171
58_NTME01000001_00678,unannotated protein,154,308,5,77.78,59.848,98,1.6899999999999993e-166,469.0,pao1_fabv,58_NTME01000001
1_CP022000_02182,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP022000
9_OBDV01000025_04934,unannotated protein,151,309,5,78.03,60.606,98,2.1299999999999987e-168,474.0,pao1_fabv,9_OBDV01000025
1_WUDD01000100_01339,unannotated protein,2,398,0,100.0,99.497,100,0.0,813.0,pao1_fabv,1_WUDD01000100
1_CP047697_04275,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP047697
1_VMNQ01000100_05855,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VMNQ01000100
1_CP031659_02182,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_CP031659
1_NSVW01000001_04982,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVW01000001
1_RXUU01000001_00610,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXUU01000001
9_BCAY01000001_01539,unannotated protein,151,309,5,78.03,60.606,98,2.6399999999999993e-168,474.0,pao1_fabv,9_BCAY01000001
1_MWLA01000001_01874,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWLA01000001
1_SBJW01000001_05777,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SBJW01000001
1_LEGJ01000001_01662,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEGJ01000001
1_QFTG01000001_06024,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QFTG01000001
1_SDVR01000010_05147,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SDVR01000010
1_NRGI01000100_00199,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRGI01000100
16_UGUQ01000003_06111,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_UGUQ01000003
1_AJKG01000001_05233,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AJKG01000001
1_FRTM01000509_02588,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTM01000509
1_RHSY01000100_04892,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RHSY01000100
1_FRSG01000073_04054,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSG01000073
1_LN831024_02014,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LN831024
1_CAADPL010000001_00236,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPL010000001
1_LLOE01000001_03479,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOE01000001
1_KI518981_01369,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518981
1_CUXZ01000001_01977,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXZ01000001
1_QZYF01000031_04900,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZYF01000031
47_MRTZ01000016_02664,unannotated protein,83,357,0,89.92,79.093,99,0.0,665.0,pao1_fabv,47_MRTZ01000016
1_ALBW01000001_00928,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ALBW01000001
56_JAANPT010000039_02568,unannotated protein,54,373,0,93.95,86.398,99,0.0,719.0,pao1_fabv,56_JAANPT010000039
1_NSSA01000001_04468,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSSA01000001
1_FRLU01000183_05800,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_FRLU01000183
1_LZTN01000001_02670,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LZTN01000001
72_LAWW01000001_00781,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.2599999999999992e-167,474.0,pao1_fabv,72_LAWW01000001
1_CP030351_00485,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP030351
1_NIJD01000001_04019,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_NIJD01000001
1_JVTD01000001_00342,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVTD01000001
1_SCZE01000001_05196,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCZE01000001
16_VWPB01000001_05360,unannotated protein,83,356,0,89.67,79.093,99,0.0,663.0,pao1_fabv,16_VWPB01000001
59_LDSN01000001_02467,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.7399999999999986e-167,473.0,pao1_fabv,59_LDSN01000001
44_JRMC01000001_01981,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,44_JRMC01000001
1_MBMJ01000056_03214,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MBMJ01000056
1_CVUL01000001_00917,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUL01000001
24_AP022324_04706,unannotated protein,151,309,5,78.03,60.606,98,2.1599999999999997e-168,474.0,pao1_fabv,24_AP022324
9_CP027733_01496,unannotated protein,98,346,1,86.93,75.126,100,0.0,619.0,pao1_fabv,9_CP027733
53_VAUO01000001_03436,unannotated protein,156,309,5,78.03,59.343,98,6.589999999999996e-166,468.0,pao1_fabv,53_VAUO01000001
1_FRFM01000136_04120,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRFM01000136
1_NSNB01000001_05421,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNB01000001
1_RADP01000024_01068,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RADP01000024
1_FRNE01000131_00588,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNE01000131
9_FOUL01000049_00502,unannotated protein,91,346,0,87.15,77.078,99,0.0,637.0,pao1_fabv,9_FOUL01000049
1_NQZB01000100_01529,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZB01000100
1_RWXQ01000021_02574,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWXQ01000021
11_P01000019_01785,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,631.0,pao1_fabv,11_P01000019
24_LR134299_04686,unannotated protein,152,309,5,78.03,60.354,98,3.8499999999999994e-168,474.0,pao1_fabv,24_LR134299
34_CP043396_04580,unannotated protein,150,309,5,78.03,60.859,98,8.849999999999995e-169,475.0,pao1_fabv,34_CP043396
1_JTWW01000001_04261,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTWW01000001
16_LHVB01000001_00656,unannotated protein,83,356,0,89.67,79.093,99,0.0,663.0,pao1_fabv,16_LHVB01000001
9_MPOR01000112_03066,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,9_MPOR01000112
9_LEKF01000001_02888,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,631.0,pao1_fabv,9_LEKF01000001
1_NSXM01000001_00336,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSXM01000001
1_RXCT01000001_01188,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCT01000001
1_JTZN01000001_00265,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTZN01000001
1_RWNB01000001_04420,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNB01000001
11_S01000100_00293,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,630.0,pao1_fabv,11_S01000100
1_JTZB01000001_05167,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZB01000001
11_O01000001_00275,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,11_O01000001
1_LR590474_02100,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LR590474
1_CVUK01000001_00767,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUK01000001
1_NFGT01000100_05004,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFGT01000100
1_QJPF01000093_03546,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QJPF01000093
1_FRVA01000356_04922,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVA01000356
1_LLUV01000001_00319,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLUV01000001
1_SCWZ01000001_04334,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCWZ01000001
1_NSWX01000001_02699,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWX01000001
72_015556_01641,unannotated protein,153,310,5,78.09,60.202,98,1.0299999999999993e-174,490.0,pao1_fabv,72_015556
1_NSMV01000001_03777,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSMV01000001
1_NRGC01000100_04404,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRGC01000100
19_JURR01000001_00589,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,19_JURR01000001
1_MAZL01000003_02092,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZL01000003
1_UWXL01000002_03979,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_UWXL01000002
1_RWUT01000001_02588,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUT01000001
