"mod_species","ani","subject","clade","subclade"
"viridiflava",98.1964,"GCF_900576585.1_p11.A10_genomic.fna","syringae",""
"viridiflava",98.1936,"GCF_900588625.1_p26.G5_genomic.fna","syringae",""
"viridiflava",98.1924,"GCF_900589495.1_p2.E8_genomic.fna","syringae",""
"viridiflava",98.1921,"GCF_900581355.1_p12.D1_genomic.fna","syringae",""
"viridiflava",98.1907,"GCF_900591045.1_p4.E6_genomic.fna","syringae",""
"viridiflava",98.1901,"GCF_900581035.1_p11.G8_genomic.fna","syringae",""
"viridiflava",98.1898,"GCF_900588415.1_p26.E5_genomic.fna","syringae",""
"viridiflava",98.1896,"GCF_900585245.1_p22.B5_genomic.fna","syringae",""
"viridiflava",98.188,"GCF_900582145.1_p13.D2_genomic.fna","syringae",""
"viridiflava",98.1879,"GCF_900587425.1_p25.C3_genomic.fna","syringae",""
"viridiflava",98.1865,"GCF_900586005.1_p23.D3_genomic.fna","syringae",""
"viridiflava",98.1859,"GCF_900580635.1_p11.D9_genomic.fna","syringae",""
"viridiflava",98.1857,"GCF_900580715.1_p11.D8_genomic.fna","syringae",""
"viridiflava",98.1852,"GCF_900589515.1_p2.E9_genomic.fna","syringae",""
"viridiflava",98.1842,"GCF_900587615.1_p25.E3_genomic.fna","syringae",""
"viridiflava",98.173,"GCF_900590145.1_p3.C2_genomic.fna","syringae",""
"viridiflava",98.173,"GCF_900602375.1_p9.C2_genomic.fna","syringae",""
"viridiflava",98.1726,"GCF_900583005.1_p1.D3_genomic.fna","syringae",""
"viridiflava",98.1725,"GCF_900587295.1_p25.B3_genomic.fna","syringae",""
"viridiflava",98.1725,"GCF_900601465.1_p8.A5_genomic.fna","syringae",""
"viridiflava",98.1718,"GCF_900599705.1_p5.H6_genomic.fna","syringae",""
"viridiflava",98.1718,"GCF_900587955.1_p25.H3_genomic.fna","syringae",""
"viridiflava",98.1717,"GCF_900601235.1_p7.G6_genomic.fna","syringae",""
"viridiflava",98.1712,"GCF_900584815.1_p21.E3_genomic.fna","syringae",""
"viridiflava",98.1711,"GCF_900587755.1_p25.F3_genomic.fna","syringae",""
"viridiflava",98.1711,"GCF_900590275.1_p3.D9_genomic.fna","syringae",""
"viridiflava",98.1708,"GCF_900588255.1_p26.C5_genomic.fna","syringae",""
"viridiflava",98.1707,"GCF_900583245.1_p1.F5_genomic.fna","syringae",""
"viridiflava",98.1706,"GCF_900581265.1_p12.C2_genomic.fna","syringae",""
"viridiflava",98.1705,"GCF_900589525.1_p2.E6_genomic.fna","syringae",""
"viridiflava",98.1704,"GCF_900600745.1_p7.C2_genomic.fna","syringae",""
"viridiflava",98.17,"GCF_900589425.1_p2.D7_genomic.fna","syringae",""
"viridiflava",98.169,"GCF_900588165.1_p26.B5_genomic.fna","syringae",""
"viridiflava",98.169,"GCF_900581395.1_p12.C9_genomic.fna","syringae",""
"viridiflava",98.169,"GCF_900576725.1_p11.B11_genomic.fna","syringae",""
"viridiflava",98.1689,"GCF_900600905.1_p7.D3_genomic.fna","syringae",""
"viridiflava",98.1682,"GCF_900585635.1_p22.G5_genomic.fna","syringae",""
"viridiflava",98.1682,"GCF_900600145.1_p6.D8_genomic.fna","syringae",""
"viridiflava",98.168,"GCF_900585545.1_p22.F5_genomic.fna","syringae",""
"viridiflava",98.168,"GCF_900585185.1_p22.A5_genomic.fna","syringae",""
"viridiflava",98.168,"GCF_900585695.1_p22.H4_genomic.fna","syringae",""
"viridiflava",98.1679,"GCF_900585365.1_p22.C7_genomic.fna","syringae",""
"viridiflava",98.1678,"GCF_900580515.1_p11.C11_genomic.fna","syringae",""
"viridiflava",98.1677,"GCF_900600735.1_p7.C1_genomic.fna","syringae",""
"viridiflava",98.1676,"GCF_900585275.1_p22.B7_genomic.fna","syringae",""
"viridiflava",98.1675,"GCF_900591105.1_p4.E8_genomic.fna","syringae",""
"viridiflava",98.1673,"GCF_900584675.1_p21.B3_genomic.fna","syringae",""
"viridiflava",98.1672,"GCF_900588335.1_p26.D5_genomic.fna","syringae",""
"viridiflava",98.167,"GCF_900588405.1_p26.E4_genomic.fna","syringae",""
"viridiflava",98.1668,"GCF_900600135.1_p6.D6_genomic.fna","syringae",""
"viridiflava",98.1667,"GCF_900587255.1_p25.A3_genomic.fna","syringae",""
"viridiflava",98.1666,"GCF_900601835.1_p8.E7_genomic.fna","syringae",""
"viridiflava",98.1664,"GCF_900599205.1_p5.C3_genomic.fna","syringae",""
"viridiflava",98.1663,"GCF_900587905.1_p25.H10_genomic.fna","syringae",""
"viridiflava",98.1663,"GCF_900587885.1_p25.G3_genomic.fna","syringae",""
"viridiflava",98.1663,"GCF_900584585.1_p21.C3_genomic.fna","syringae",""
"viridiflava",98.1658,"GCF_900590975.1_p4.D6_genomic.fna","syringae",""
"viridiflava",98.1658,"GCF_900585115.1_p21.H3_genomic.fna","syringae",""
"viridiflava",98.1655,"GCF_900585195.1_p22.A7_genomic.fna","syringae",""
"viridiflava",98.1652,"GCF_900585615.1_p22.G4_genomic.fna","syringae",""
"viridiflava",98.1648,"GCF_900587265.1_p25.B10_genomic.fna","syringae",""
"viridiflava",98.1647,"GCF_900600825.1_p7.D10_genomic.fna","syringae",""
"viridiflava",98.1643,"GCF_900585265.1_p22.A8_genomic.fna","syringae",""
"viridiflava",98.1641,"GCF_900587385.1_p25.C10_genomic.fna","syringae",""
"viridiflava",98.164,"GCF_900588085.1_p26.A8_genomic.fna","syringae",""
"viridiflava",98.1634,"GCF_900600195.1_p6.D7_genomic.fna","syringae",""
"viridiflava",98.1632,"GCF_900600255.1_p6.E6_genomic.fna","syringae",""
"viridiflava",98.1627,"GCF_900585355.1_p22.C1_genomic.fna","syringae",""
"viridiflava",98.1609,"GCF_900584765.1_p21.E10_genomic.fna","syringae",""
"viridiflava",98.1606,"GCF_900588835.1_p27.B2_genomic.fna","syringae",""
"viridiflava",98.1606,"GCF_900586145.1_p23.G2_genomic.fna","syringae",""
"viridiflava",98.1605,"GCF_900599305.1_p5.D3_genomic.fna","syringae",""
"viridiflava",98.1603,"GCF_900588605.1_p26.G4_genomic.fna","syringae",""
"viridiflava",98.1602,"GCF_900583045.1_p1.D2_genomic.fna","syringae",""
"viridiflava",98.16,"GCF_900601685.1_p8.D5_genomic.fna","syringae",""
"viridiflava",98.1599,"GCF_900587595.1_p25.E10_genomic.fna","syringae",""
"viridiflava",98.1591,"GCF_900581825.1_p12.H5_genomic.fna","syringae",""
"viridiflava",98.159,"GCF_900585565.1_p22.F4_genomic.fna","syringae",""
"viridiflava",98.1587,"GCF_900589455.1_p2.D8_genomic.fna","syringae",""
"viridiflava",98.158,"GCF_900584655.1_p21.D3_genomic.fna","syringae",""
"viridiflava",98.1569,"GCF_900588215.1_p26.C4_genomic.fna","syringae",""
"viridiflava",98.1567,"GCF_900602555.1_p9.D3_genomic.fna","syringae",""
"viridiflava",98.1567,"GCF_900585875.1_p23.B7_genomic.fna","syringae",""
"viridiflava",98.1563,"GCF_900601825.1_p8.E6_genomic.fna","syringae",""
"viridiflava",98.1559,"GCF_900585035.1_p21.G3_genomic.fna","syringae",""
"viridiflava",98.1553,"GCF_900585715.1_p22.H5_genomic.fna","syringae",""
"viridiflava",98.1553,"GCF_900601975.1_p8.G6_genomic.fna","syringae",""
"viridiflava",98.1553,"GCF_900585315.1_p22.C5_genomic.fna","syringae",""
"viridiflava",98.155,"GCF_900588705.1_p26.H5_genomic.fna","syringae",""
"viridiflava",98.1547,"GCF_900599225.1_p5.D1_genomic.fna","syringae",""
"viridiflava",98.1547,"GCF_900600245.1_p6.E7_genomic.fna","syringae",""
"viridiflava",98.1543,"GCF_900599275.1_p5.D2_genomic.fna","syringae",""
"viridiflava",98.1537,"GCF_900582095.1_p13.D10_genomic.fna","syringae",""
"viridiflava",98.1531,"GCF_900588805.1_p27.B1_genomic.fna","syringae",""
"viridiflava",98.153,"GCF_900580785.1_p11.E6_genomic.fna","syringae",""
"viridiflava",98.1526,"GCF_900584845.1_p21.F10_genomic.fna","syringae",""
"viridiflava",98.1515,"GCF_900590245.1_p3.D2_genomic.fna","syringae",""
"viridiflava",98.1506,"GCF_900590155.1_p3.C3_genomic.fna","syringae",""
"viridiflava",98.1498,"GCF_900583175.1_p1.F12_genomic.fna","syringae",""
"viridiflava",98.1496,"GCF_900586265.1_p23.H2_genomic.fna","syringae",""
"viridiflava",98.1495,"GCF_900586205.1_p23.G6_genomic.fna","syringae",""
"viridiflava",98.148,"GCF_900584645.1_p21.D10_genomic.fna","syringae",""
"viridiflava",98.1478,"GCF_900586275.1_p23.H6_genomic.fna","syringae",""
"viridiflava",98.1476,"GCF_900586125.1_p23.F6_genomic.fna","syringae",""
"viridiflava",98.1473,"GCF_900600545.1_p6.H9_genomic.fna","syringae",""
"viridiflava",98.1472,"GCF_900588825.1_p27.B3_genomic.fna","syringae",""
"viridiflava",98.1468,"GCF_900585985.1_p23.D6_genomic.fna","syringae",""
"viridiflava",98.146,"GCF_900586075.1_p23.E2_genomic.fna","syringae",""
"viridiflava",98.1458,"GCF_900584315.1_p21.A10_genomic.fna","syringae",""
"viridiflava",98.1445,"GCF_900588575.1_p26.G10_genomic.fna","syringae",""
"viridiflava",98.1443,"GCF_900583915.1_p20.D8_genomic.fna","syringae",""
"viridiflava",98.1428,"GCF_900582915.1_p1.C1_genomic.fna","syringae",""
"viridiflava",98.142,"GCF_009765495.1_ASM976549v1_genomic.fna","syringae",""
"viridiflava",98.1413,"GCF_900587845.1_p25.G10_genomic.fna","syringae",""
"viridiflava",98.1409,"GCF_900586045.1_p23.E7_genomic.fna","syringae",""
"viridiflava",98.1399,"GCF_900584015.1_p20.F8_genomic.fna","syringae",""
"viridiflava",98.1763,"GCF_900580745.1_p11.E8_genomic.fna","syringae",""
"viridiflava",98.1763,"GCF_900584515.1_p21.C10_genomic.fna","syringae",""
"viridiflava",98.1757,"GCF_900582865.1_p1.C3_genomic.fna","syringae",""
"viridiflava",98.1755,"GCF_900590955.1_p4.D9_genomic.fna","syringae",""
"viridiflava",98.1755,"GCF_900588515.1_p26.F4_genomic.fna","syringae",""
"viridiflava",98.175,"GCF_900600715.1_p7.B4_genomic.fna","syringae",""
"viridiflava",98.1745,"GCF_900588715.1_p26.H4_genomic.fna","syringae",""
"viridiflava",98.1744,"GCF_900585525.1_p22.E4_genomic.fna","syringae",""
"viridiflava",98.1744,"GCF_900582935.1_p1.C2_genomic.fna","syringae",""
"viridiflava",98.1743,"GCF_900602985.1_p9.H5_genomic.fna","syringae",""
"viridiflava",98.174,"GCF_900581985.1_p13.C2_genomic.fna","syringae",""
"viridiflava",98.1737,"GCF_900601845.1_p8.E8_genomic.fna","syringae",""
"viridiflava",98.1735,"GCF_900588075.1_p26.A7_genomic.fna","syringae",""
"viridiflava",98.1734,"GCF_900599625.1_p5.G7_genomic.fna","syringae",""
"viridiflava",98.1734,"GCF_900600885.1_p7.D2_genomic.fna","syringae",""
"viridiflava",98.1733,"GCF_900585935.1_p23.C7_genomic.fna","syringae",""
"viridiflava",98.1733,"GCF_900602875.1_p9.G6_genomic.fna","syringae",""
"viridiflava",98.1732,"GCF_900587525.1_p25.D3_genomic.fna","syringae",""
"viridiflava",98.1732,"GCF_900585485.1_p22.E5_genomic.fna","syringae",""
"viridiflava",98.1732,"GCF_900589415.1_p2.D6_genomic.fna","syringae",""
"viridiflava",98.1242,"GCF_900584325.1_p20.H8_genomic.fna","syringae",""
"viridiflava",98.1239,"GCF_900587135.1_p24.H8_genomic.fna","syringae",""
"viridiflava",98.1237,"GCF_900588205.1_p26.B7_genomic.fna","syringae",""
"viridiflava",98.1236,"GCF_900583655.1_p20.B8_genomic.fna","syringae",""
"viridiflava",98.12,"GCF_900584205.1_p20.G8_genomic.fna","syringae",""
"viridiflava",98.1178,"GCF_900588685.1_p26.G9_genomic.fna","syringae",""
"viridiflava",98.117,"GCF_900581455.1_p12.E2_genomic.fna","syringae",""
"viridiflava",98.1163,"GCF_900601785.1_p8.E5_genomic.fna","syringae",""
"viridiflava",98.1145,"GCF_900583965.1_p20.E8_genomic.fna","syringae",""
"viridiflava",98.111,"GCF_900600045.1_p6.D1_genomic.fna","syringae",""
"viridiflava",98.1084,"GCF_900586335.1_p24.A8_genomic.fna","syringae",""
"viridiflava",98.0993,"GCF_900598895.1_p4.H9_genomic.fna","syringae",""
"viridiflava",98.0977,"GCF_900584465.1_p21.B10_genomic.fna","syringae",""
"viridiflava",98.095,"GCF_900589005.1_p27.G3_genomic.fna","syringae",""
"viridiflava",98.094,"GCF_900582395.1_p13.E2_genomic.fna","syringae",""
"viridiflava",98.0912,"GCF_900589405.1_p2.D1_genomic.fna","syringae",""
"viridiflava",98.0898,"GCF_900601095.1_p7.F9_genomic.fna","syringae",""
"viridiflava",98.0867,"GCF_900584355.1_p21.A12_genomic.fna","syringae",""
"viridiflava",98.0716,"GCF_900587975.1_p25.H12_genomic.fna","syringae",""
"viridiflava",98.0665,"GCF_900584965.1_p21.G12_genomic.fna","syringae",""
"viridiflava",98.0642,"GCF_900584575.1_p21.C12_genomic.fna","syringae",""
"viridiflava",98.0638,"GCF_900584735.1_p21.E12_genomic.fna","syringae",""
"viridiflava",98.0626,"GCF_900585125.1_p21.H12_genomic.fna","syringae",""
"viridiflava",98.0625,"GCF_900587665.1_p25.E12_genomic.fna","syringae",""
"viridiflava",98.0605,"GCF_900601795.1_p8.E4_genomic.fna","syringae",""
"viridiflava",98.0601,"GCF_900587785.1_p25.G12_genomic.fna","syringae",""
"viridiflava",98.0587,"GCF_900588965.1_p27.F2_genomic.fna","syringae",""
"viridiflava",98.0576,"GCF_900602705.1_p9.E6_genomic.fna","syringae",""
"viridiflava",98.0574,"GCF_900584435.1_p21.B12_genomic.fna","syringae",""
"viridiflava",98.0555,"GCF_900582465.1_p13.G1_genomic.fna","syringae",""
"viridiflava",98.055,"GCF_900587715.1_p25.F12_genomic.fna","syringae",""
"viridiflava",98.0548,"GCF_900587365.1_p25.C12_genomic.fna","syringae",""
"viridiflava",98.0535,"GCF_900587505.1_p25.D12_genomic.fna","syringae",""
"viridiflava",98.0509,"GCF_900584905.1_p21.F12_genomic.fna","syringae",""
"viridiflava",98.0428,"GCF_900589375.1_p2.D3_genomic.fna","syringae",""
"viridiflava",98.0354,"GCF_900587305.1_p25.B12_genomic.fna","syringae",""
"viridiflava",97.9057,"GCF_900576615.1_p11.A1_genomic.fna","syringae",""
"viridiflava",97.9017,"GCF_900599535.1_p5.G11_genomic.fna","syringae",""
"viridiflava",97.8981,"GCF_900602835.1_p9.G10_genomic.fna","syringae",""
"viridiflava",97.8965,"GCF_900601325.1_p7.H11_genomic.fna","syringae",""
"viridiflava",97.895,"GCF_900589975.1_p3.B12_genomic.fna","syringae",""
"viridiflava",97.8941,"GCF_900599665.1_p5.H11_genomic.fna","syringae",""
"viridiflava",97.8939,"GCF_900589075.1_p2.A1_genomic.fna","syringae",""
"viridiflava",97.8891,"GCF_900601435.1_p8.A1_genomic.fna","syringae",""
"viridiflava",97.8888,"GCF_900601185.1_p7.G11_genomic.fna","syringae",""
"viridiflava",97.8878,"GCF_900589115.1_p2.A2_genomic.fna","syringae",""
"viridiflava",97.8854,"GCF_900602805.1_p9.F8_genomic.fna","syringae",""
"viridiflava",97.8815,"GCF_900601295.1_p7.H10_genomic.fna","syringae",""
"viridiflava",97.8813,"GCF_900599585.1_p5.G12_genomic.fna","syringae",""
"viridiflava",97.8796,"GCF_900582565.1_p13.H11_genomic.fna","syringae",""
"viridiflava",97.8795,"GCF_900599795.1_p6.A1_genomic.fna","syringae",""
"viridiflava",97.8756,"GCF_900590075.1_p3.C12_genomic.fna","syringae",""
"viridiflava",97.87,"GCF_900583025.1_p1.D6_genomic.fna","syringae",""
"viridiflava",97.869,"GCF_900590675.1_p4.A2_genomic.fna","syringae",""
"viridiflava",97.8636,"GCF_900583435.1_p1.H9_genomic.fna","syringae",""
"viridiflava",97.8513,"GCF_900590655.1_p4.A1_genomic.fna","syringae",""
"viridiflava",97.3123,"GCF_900589675.1_p2.G4_genomic.fna","syringae",""
"viridiflava",97.2925,"GCF_900589795.1_p2.H5_genomic.fna","syringae",""
"viridiflava",97.2907,"GCF_900600415.1_p6.G5_genomic.fna","syringae",""
"viridiflava",97.2842,"GCF_900583145.1_p1.E5_genomic.fna","syringae",""
"viridiflava",97.2839,"GCF_900590415.1_p3.F2_genomic.fna","syringae",""
"viridiflava",97.2766,"GCF_900590375.1_p3.F5_genomic.fna","syringae",""
"viridiflava",97.2719,"GCF_900580605.1_p11.C4_genomic.fna","syringae",""
"viridiflava",97.2707,"GCF_900599675.1_p5.G9_genomic.fna","syringae",""
"viridiflava",97.2705,"GCF_900576635.1_p11.A12_genomic.fna","syringae",""
"viridiflava",97.268,"GCF_900590395.1_p3.F1_genomic.fna","syringae",""
"viridiflava",97.2645,"GCF_900590585.1_p3.G9_genomic.fna","syringae",""
"viridiflava",97.2645,"GCF_900601065.1_p7.E4_genomic.fna","syringae",""
"viridiflava",97.2644,"GCF_900580465.1_p11.C12_genomic.fna","syringae",""
"viridiflava",97.2634,"GCF_900601175.1_p7.F4_genomic.fna","syringae",""
"viridiflava",97.2631,"GCF_900602715.1_p9.F4_genomic.fna","syringae",""
"viridiflava",97.2624,"GCF_900589055.1_p2.A11_genomic.fna","syringae",""
"viridiflava",97.2616,"GCF_900576675.1_p11.A9_genomic.fna","syringae",""
"viridiflava",97.2613,"GCF_900601425.1_p8.A7_genomic.fna","syringae",""
"viridiflava",97.2603,"GCF_900582385.1_p13.F4_genomic.fna","syringae",""
"viridiflava",97.2595,"GCF_900581535.1_p12.E4_genomic.fna","syringae",""
"viridiflava",97.2584,"GCF_900601585.1_p8.C4_genomic.fna","syringae",""
"viridiflava",97.2554,"GCF_900583065.1_p1.E1_genomic.fna","syringae",""
"viridiflava",97.255,"GCF_900590335.1_p3.E5_genomic.fna","syringae",""
"viridiflava",97.2542,"GCF_900582315.1_p13.F12_genomic.fna","syringae",""
"viridiflava",97.2532,"GCF_900599265.1_p5.D12_genomic.fna","syringae",""
"viridiflava",97.2502,"GCF_900580435.1_p11.B12_genomic.fna","syringae",""
"viridiflava",97.2448,"GCF_900582265.1_p13.E4_genomic.fna","syringae",""
"viridiflava",97.2441,"GCF_900581665.1_p12.G7_genomic.fna","syringae",""
"viridiflava",97.2355,"GCF_900602595.1_p9.E4_genomic.fna","syringae",""
"viridiflava",97.2304,"GCF_900600935.1_p7.E10_genomic.fna","syringae",""
"viridiflava",97.2289,"GCF_900599005.1_p5.A4_genomic.fna","syringae",""
"viridiflava",97.2288,"GCF_900601765.1_p8.E1_genomic.fna","syringae",""
"viridiflava",97.227,"GCF_900582615.1_p13.H4_genomic.fna","syringae",""
"viridiflava",97.2265,"GCF_900581685.1_p12.G5_genomic.fna","syringae",""
"viridiflava",97.2233,"GCF_900602455.1_p9.C11_genomic.fna","syringae",""
"viridiflava",97.2233,"GCF_900583865.1_p20.E10_genomic.fna","syringae",""
"viridiflava",97.2228,"GCF_900602325.1_p9.B6_genomic.fna","syringae",""
"viridiflava",97.2217,"GCF_900586825.1_p24.F1_genomic.fna","syringae",""
"viridiflava",97.2213,"GCF_900602035.1_p8.G3_genomic.fna","syringae",""
"viridiflava",97.2211,"GCF_900584085.1_p20.F1_genomic.fna","syringae",""
"viridiflava",97.2194,"GCF_900590615.1_p3.H7_genomic.fna","syringae",""
"viridiflava",97.2192,"GCF_900602585.1_p9.D9_genomic.fna","syringae",""
"viridiflava",97.2191,"GCF_900602755.1_p9.F3_genomic.fna","syringae",""
"viridiflava",97.2186,"GCF_900584425.1_p21.B2_genomic.fna","syringae",""
"viridiflava",97.2186,"GCF_900600695.1_p7.B3_genomic.fna","syringae",""
"viridiflava",98.139,"GCF_900589185.1_p2.A9_genomic.fna","syringae",""
"viridiflava",98.1381,"GCF_900587065.1_p24.G8_genomic.fna","syringae",""
"viridiflava",98.138,"GCF_900584955.1_p21.G10_genomic.fna","syringae",""
"viridiflava",98.1366,"GCF_900586195.1_p23.F2_genomic.fna","syringae",""
"viridiflava",98.1355,"GCF_900587155.1_p25.A10_genomic.fna","syringae",""
"viridiflava",98.1348,"GCF_900586915.1_p24.F8_genomic.fna","syringae",""
"viridiflava",98.1343,"GCF_900585805.1_p23.A8_genomic.fna","syringae",""
"viridiflava",98.1332,"GCF_900582025.1_p13.C12_genomic.fna","syringae",""
"viridiflava",98.1328,"GCF_900586585.1_p24.C8_genomic.fna","syringae",""
"viridiflava",98.1327,"GCF_900587475.1_p25.D10_genomic.fna","syringae",""
"viridiflava",98.1326,"GCF_900586405.1_p24.B8_genomic.fna","syringae",""
"viridiflava",98.1324,"GCF_900588645.1_p26.G7_genomic.fna","syringae",""
"viridiflava",98.1323,"GCF_900589095.1_p27.H4_genomic.fna","syringae",""
"viridiflava",98.1318,"GCF_900586785.1_p24.E8_genomic.fna","syringae",""
"viridiflava",98.1312,"GCF_900587685.1_p25.F10_genomic.fna","syringae",""
"viridiflava",98.1279,"GCF_900585075.1_p21.H10_genomic.fna","syringae",""
"viridiflava",98.1271,"GCF_900588555.1_p26.F8_genomic.fna","syringae",""
"viridiflava",98.1268,"GCF_900583625.1_p20.A8_genomic.fna","syringae",""
"viridiflava",98.1251,"GCF_900591055.1_p4.E5_genomic.fna","syringae",""
"viridiflava",98.1242,"GCF_900586675.1_p24.D8_genomic.fna","syringae",""
"viridiflava",97.2116,"GCF_900589105.1_p2.A6_genomic.fna","syringae",""
"viridiflava",97.2116,"GCF_900589165.1_p2.B2_genomic.fna","syringae",""
"viridiflava",97.2115,"GCF_900586575.1_p24.C3_genomic.fna","syringae",""
"viridiflava",97.2114,"GCF_900602635.1_p9.E10_genomic.fna","syringae",""
"viridiflava",97.2111,"GCF_900586305.1_p24.A11_genomic.fna","syringae",""
"viridiflava",97.2104,"GCF_900582225.1_p13.E12_genomic.fna","syringae",""
"viridiflava",97.2102,"GCF_900602275.1_p9.B7_genomic.fna","syringae",""
"viridiflava",97.21,"GCF_900590425.1_p3.F7_genomic.fna","syringae",""
"viridiflava",97.2099,"GCF_900602085.1_p8.H8_genomic.fna","syringae",""
"viridiflava",97.2099,"GCF_900601535.1_p8.C2_genomic.fna","syringae",""
"viridiflava",97.2098,"GCF_900590005.1_p3.B4_genomic.fna","syringae",""
"viridiflava",97.2096,"GCF_900601135.1_p7.F6_genomic.fna","syringae",""
"viridiflava",97.2093,"GCF_900602645.1_p9.E11_genomic.fna","syringae",""
"viridiflava",97.2092,"GCF_900601275.1_p7.H7_genomic.fna","syringae",""
"viridiflava",97.209,"GCF_900601195.1_p7.G5_genomic.fna","syringae",""
"viridiflava",97.2089,"GCF_900599345.1_p5.E11_genomic.fna","syringae",""
"viridiflava",97.2088,"GCF_900582665.1_p1.A3_genomic.fna","syringae",""
"viridiflava",97.2088,"GCF_900602685.1_p9.F11_genomic.fna","syringae",""
"viridiflava",97.2088,"GCF_900602425.1_p9.C1_genomic.fna","syringae",""
"viridiflava",97.2087,"GCF_900598965.1_p5.A3_genomic.fna","syringae",""
"viridiflava",97.2086,"GCF_900582975.1_p1.D11_genomic.fna","syringae",""
"viridiflava",97.2085,"GCF_900583405.1_p1.H12_genomic.fna","syringae",""
"viridiflava",97.2084,"GCF_900588125.1_p26.B10_genomic.fna","syringae",""
"viridiflava",97.2082,"GCF_900601955.1_p8.F3_genomic.fna","syringae",""
"viridiflava",97.2082,"GCF_900582595.1_p13.H5_genomic.fna","syringae",""
