sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename,motif_hits
1_LEFU01000001_00234,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFU01000001,3
1_RWRX01000001_00570,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRX01000001,3
4_QHHP01000037_01131,unannotated protein,83,356,0,89.67,79.093,99,0.0,663.0,pao1_fabv,4_QHHP01000037,4
4_UTAQ01000001_02913,unannotated protein,98,346,1,86.93,75.126,100,0.0,620.0,pao1_fabv,4_UTAQ01000001,3
21_NIGO01000001_02858,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,21_NIGO01000001,3
1_NSNS01000001_05740,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNS01000001,3
1_NXHO01000100_01893,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_NXHO01000100,3
22_002947_04776,unannotated protein,152,309,5,78.03,60.354,98,3.8799999999999975e-168,474.0,pao1_fabv,22_002947,3
1_FRVC01000121_05914,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVC01000121,3
14_CP027707_02636,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,14_CP027707,4
1_RAAI01000084_01078,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RAAI01000084,3
1_RXBC01000001_00622,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXBC01000001,3
1_FRNZ01000199_01567,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNZ01000199,3
23_SWEE01000001_05546,unannotated protein,154,308,5,77.78,59.848,98,1.9199999999999987e-166,469.0,pao1_fabv,23_SWEE01000001,3
1_JTVV01000001_01381,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVV01000001,3
1_NDFQ01000063_03093,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NDFQ01000063,3
1_NDFR01000055_05665,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NDFR01000055,3
1_RWLX01000001_04464,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWLX01000001,3
1_NRFU01000100_05708,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFU01000100,3
1_QZYV01000073_00658,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_QZYV01000073,3
1_FRKB01000100_02191,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRKB01000100,3
1_AWZE01000001_00490,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_AWZE01000001,3
1_RWVJ01000001_02787,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWVJ01000001,3
1_KI519251_01960,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_KI519251,3
1_VZIY01000100_00185,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIY01000100,3
1_NSYA01000001_00513,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYA01000001,3
1_QZYG01000004_05660,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZYG01000004,3
1_AHKM01000140_02362,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AHKM01000140,3
1_LDKJ01000001_03668,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKJ01000001,3
1_LOHH01000001_04288,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LOHH01000001,3
1_LOHH01000001_04910,unannotated protein,79,352,0,88.66,80.101,99,0.0,665.0,pao1_fabv,1_LOHH01000001,4
1_RXUT01000001_01365,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXUT01000001,3
1_RHSJ01000010_05570,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RHSJ01000010,3
1_RWPX01000001_00453,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RWPX01000001,3
1_FRVU01000495_03081,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVU01000495,3
1_LR130534_02106,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LR130534,3
1_JVBK01000001_02074,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVBK01000001,3
22_AOUR02000180_01967,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.7699999999999986e-167,472.0,pao1_fabv,22_AOUR02000180,3
1_LLQA01000001_04255,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLQA01000001,3
1_NQZT01000010_02470,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZT01000010,3
1_CAADPW010000001_02562,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_CAADPW010000001,3
1_RXCA01000001_01945,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCA01000001,3
1_FRVH01000119_05595,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVH01000119,3
1_LLQX01000001_02623,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLQX01000001,3
1_MAZV01000019_02766,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZV01000019,3
1_ASQX01000001_02672,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ASQX01000001,3
1_JTXX01000001_04493,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTXX01000001,3
1_LEEZ01000001_02283,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEEZ01000001,3
1_LDKX01000001_02735,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKX01000001,3
9_QGAI01000001_02886,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_QGAI01000001,3
1_LFDE01000001_02588,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LFDE01000001,3
1_JTOE01000001_00035,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTOE01000001,3
1_KI518852_02054,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518852,3
4_PPSG01000100_02130,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,631.0,pao1_fabv,4_PPSG01000100,4
1_QVDW01000099_04862,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDW01000099,3
1_CTDI01000001_04176,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTDI01000001,3
1_LEJR01000001_03206,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEJR01000001,3
1_QBEF01000010_00845,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QBEF01000010,3
62_RWKC01000001_04792,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,62_RWKC01000001,3
22_CP043835_04005,unannotated protein,156,308,5,77.78,59.343,98,1.0799999999999993e-165,468.0,pao1_fabv,22_CP043835,3
1_QBEG01000010_00250,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEG01000010,3
1_CUWZ01000001_05588,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUWZ01000001,3
9_CP015637_01546,unannotated protein,99,347,1,87.19,74.874,100,0.0,620.0,pao1_fabv,9_CP015637,3
1_LORB01000001_01288,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LORB01000001,3
1_NSOL01000001_03834,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSOL01000001,3
1_MBML01000063_02346,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MBML01000063,3
1_RAEF01000010_03260,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEF01000010,3
1_NIIX01000001_00168,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_NIIX01000001,3
1_LLNV01000001_04608,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNV01000001,3
1_QVEI01000099_04208,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVEI01000099,3
1_RWUY01000001_00212,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWUY01000001,3
1_QJPD01000091_02492,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QJPD01000091,3
1_CP041786_02983,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP041786,3
1_LSQM01000001_04081,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQM01000001,3
1_RWQI01000001_00244,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQI01000001,3
1_NSZQ01000001_05363,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSZQ01000001,3
1_CTCR01000001_00679,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTCR01000001,3
1_FRIO01000209_01849,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRIO01000209,3
1_RWZL01000001_05093,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWZL01000001,3
1_NIPE01000023_00035,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPE01000023,3
1_CVVX01000001_03788,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVX01000001,3
4_FKLB01000069_05653,unannotated protein,96,350,0,87.94,75.87899999999998,100,0.0,634.0,pao1_fabv,4_FKLB01000069,4
1_CP008868_03478,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP008868,3
1_SCXB01000001_03279,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_SCXB01000001,3
1_FRPO01000113_02700,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRPO01000113,3
1_LEHC01000001_01907,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEHC01000001,3
1_NQYZ01000100_03274,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQYZ01000100,3
1_QVAQ01000099_01459,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVAQ01000099,3
1_JTMM01000001_05004,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMM01000001,3
4_UTKY01000121_03402,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,4_UTKY01000121,3
1_OVDD01000505_03120,unannotated protein,1,247,0,100.0,99.595,62,0.0,502.0,pao1_fabv,1_OVDD01000505,3
1_RWRT01000001_04050,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRT01000001,3
1_JTSV01000001_05412,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSV01000001,3
4_PODX01000100_04486,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,4_PODX01000100,3
1_PSQP01000001_04771,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_PSQP01000001,3
1_CAADNK010000001_03640,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADNK010000001,3
4_QKZB01000001_03957,unannotated protein,151,310,5,78.09,60.705,98,1.2699999999999992e-175,493.0,pao1_fabv,4_QKZB01000001,2
1_CP027165_00882,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP027165,3
1_FRJP01000292_03218,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJP01000292,3
1_LRZO01000001_05236,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZO01000001,3
1_RWOQ01000001_05390,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWOQ01000001,3
1_NTGC01000004_03590,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NTGC01000004,3
4_NEIN01000001_02719,unannotated protein,155,308,5,77.78,59.596,98,9.249999999999993e-166,468.0,pao1_fabv,4_NEIN01000001,3
1_RWOR01000001_04238,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWOR01000001,3
1_RABP01000129_02943,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABP01000129,3
1_FROT01000103_03584,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROT01000103,3
1_FROD01000181_03045,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROD01000181,3
1_RACP01000097_00231,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACP01000097,3
1_JTUV01000001_05621,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTUV01000001,3
1_NFGB01000100_02099,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFGB01000100,3
1_FRQM01000123_02550,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRQM01000123,3
1_JTPF01000001_05506,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTPF01000001,3
1_JTTC01000001_02997,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTC01000001,3
1_FRTJ01000343_05868,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTJ01000343,3
1_QVBO01000100_04065,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBO01000100,3
1_RWSY01000001_01063,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSY01000001,3
1_RWNZ01000001_04308,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNZ01000001,3
1_RWNS01000001_03644,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNS01000001,3
4_QLTL01000001_04030,unannotated protein,155,305,5,77.02,59.596,98,5.319999999999997e-171,481.0,pao1_fabv,4_QLTL01000001,3
74_LT629786_03376,unannotated protein,98,346,1,86.93,75.126,100,0.0,619.0,pao1_fabv,74_LT629786,3
1_RAEG01000081_01012,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEG01000081,3
1_JTTS01000001_05093,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTS01000001,3
4_QGSM01000047_01002,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,4_QGSM01000047,3
1_RXCJ01000001_04271,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCJ01000001,3
1_JVTQ01000318_04618,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVTQ01000318,3
1_LSQO01000001_04694,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQO01000001,3
9_PVUH01000100_03928,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_PVUH01000100,3
1_LLUJ01000001_03704,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLUJ01000001,3
1_ASQW01000001_00161,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ASQW01000001,3
22_APBQ01000001_05795,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.999999999999999e-167,472.0,pao1_fabv,22_APBQ01000001,3
1_CP025050_02076,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP025050,3
1_RWQR01000001_03791,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQR01000001,3
22_018220_01541,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.999999999999999e-167,472.0,pao1_fabv,22_018220,3
1_LLUW01000001_03338,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLUW01000001,3
54_PJCO01000001_02343,unannotated protein,154,308,5,77.78,59.848,98,1.8299999999999992e-166,469.0,pao1_fabv,54_PJCO01000001,3
1_RXEE01000001_00233,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEE01000001,3
4_PODN01000100_03950,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,4_PODN01000100,3
1_AFXI01000002_03474,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AFXI01000002,3
1_LLMB01000001_00378,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLMB01000001,3
74_BDAK01000001_00918,unannotated protein,98,346,1,86.93,75.126,100,0.0,619.0,pao1_fabv,74_BDAK01000001,3
4_POGL01000100_02086,unannotated protein,83,349,0,87.69,79.146,100,0.0,660.0,pao1_fabv,4_POGL01000100,4
1_LDLL01000001_03623,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDLL01000001,3
4_NEIM01000038_03981,unannotated protein,156,308,5,77.78,59.343,98,8.919999999999995e-166,468.0,pao1_fabv,4_NEIM01000038,3
1_LLPB01000001_00234,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLPB01000001,3
14_CP027716_02512,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,14_CP027716,4
1_NREX01000099_03144,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NREX01000099,3
1_LZQK01000001_00229,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LZQK01000001,3
1_CP008860_02052,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP008860,3
1_FRQY01000061_02891,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRQY01000061,3
4_QKYY01000001_00636,unannotated protein,153,308,5,77.78,60.101000000000006,98,6.7799999999999945e-168,474.0,pao1_fabv,4_QKYY01000001,2
1_JTWB01000001_04340,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTWB01000001,3
1_SEME01000001_04652,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SEME01000001,3
1_RAFG01000153_01911,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAFG01000153,3
1_VIHG01000100_04230,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHG01000100,3
1_LSQT01000001_04465,unannotated protein,3,397,0,99.75,99.246,100,0.0,809.0,pao1_fabv,1_LSQT01000001,3
1_QZXP01000091_05052,unannotated protein,3,397,0,99.75,99.246,100,0.0,809.0,pao1_fabv,1_QZXP01000091,3
1_MBMO01000016_03534,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MBMO01000016,3
1_JTQR01000001_00664,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTQR01000001,3
1_CP006985_02156,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP006985,3
1_LLLM01000001_00687,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_LLLM01000001,3
54_NTME01000001_00678,unannotated protein,154,308,5,77.78,59.848,98,1.6899999999999993e-166,469.0,pao1_fabv,54_NTME01000001,3
1_NSWS01000001_02190,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_NSWS01000001,3
1_LLOU01000001_00228,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOU01000001,3
1_CVUW01000001_04612,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUW01000001,3
32_CP014062_02218,unannotated protein,150,309,5,78.03,60.859,98,8.959999999999993e-169,475.0,pao1_fabv,32_CP014062,3
1_RWNJ01000001_00319,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNJ01000001,3
4_CP027706_02654,unannotated protein,82,354,0,89.17,79.345,99,0.0,660.0,pao1_fabv,4_CP027706,4
1_FRNB01000107_05399,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNB01000107,3
1_FRTV01000175_02498,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRTV01000175,3
1_VIHA01000100_06497,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHA01000100,3
1_RWME01000001_04214,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWME01000001,3
1_JTXH01000001_03924,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTXH01000001,3
1_FRUW01000395_04442,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRUW01000395,3
1_LRZY01000001_03879,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRZY01000001,3
1_FRRV01000053_04470,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRV01000053,3
1_LEFX01000001_03072,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFX01000001,3
4_JWMC01000001_05265,unannotated protein,60,375,0,94.46,84.887,99,0.0,715.0,pao1_fabv,4_JWMC01000001,3
1_020912_01990,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_020912,3
1_JTVH01000001_03953,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVH01000001,3
1_LEFY01000001_01126,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFY01000001,3
1_KI519157_01332,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_KI519157,3
1_NFFN01000100_02275,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFN01000100,3
1_FRIL01000126_03893,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRIL01000126,3
1_QVDN01000100_05812,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDN01000100,3
1_NRFO01000010_04001,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFO01000010,3
1_FRMN01000112_00312,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMN01000112,3
1_LDMG01000001_04406,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDMG01000001,3
1_LEFT01000001_04045,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFT01000001,3
1_RXDM01000001_02257,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDM01000001,3
1_VIHD01000100_05650,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHD01000100,3
124_QJUJ01000010_00981,unannotated protein,154,306,4,77.27,60.101000000000006,98,4.079999999999997e-174,489.0,pao1_fabv,124_QJUJ01000010,4
4_POFU01000100_03153,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,4_POFU01000100,3
1_CP029090_01285,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP029090,3
1_LLOG01000001_03767,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOG01000001,3
1_NMRT01000001_05090,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NMRT01000001,3
4_FOWT01000010_02527,unannotated protein,96,345,1,86.68,75.628,100,0.0,622.0,pao1_fabv,4_FOWT01000010,3
1_QZZD01000035_06340,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZZD01000035,3
1_RWNX01000001_03644,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWNX01000001,3
4_CP032311_04472,unannotated protein,151,301,7,76.2,60.0,98,1.779999999999999e-163,462.0,pao1_fabv,4_CP032311,5
4_CVTI01000047_02452,unannotated protein,100,346,1,86.93,74.623,100,0.0,618.0,pao1_fabv,4_CVTI01000047,3
1_LJJN01000001_01739,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LJJN01000001,3
1_JTZU01000001_01294,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZU01000001,3
1_CABIOU010000001_01806,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CABIOU010000001,3
1_FRJD01000248_03053,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJD01000248,3
1_NSTQ01000001_00230,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTQ01000001,3
4_BCBH01000001_00039,unannotated protein,155,306,5,77.27,59.596,98,9.119999999999999e-166,468.0,pao1_fabv,4_BCBH01000001,3
1_RADC01000043_05502,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RADC01000043,3
1_CP006980_02169,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP006980,3
1_FRHB01000189_00524,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHB01000189,3
1_CAAKMS010000001_03294,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAAKMS010000001,3
1_NSYY01000001_04311,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYY01000001,3
1_LYTS01000100_05898,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LYTS01000100,3
1_RXWS01000001_01605,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RXWS01000001,3
56_LDSN01000001_02467,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.7399999999999986e-167,473.0,pao1_fabv,56_LDSN01000001,2
1_MCNB01000001_02712,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCNB01000001,3
1_SSDD01000001_01849,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SSDD01000001,3
142_LS483433_03440,unannotated protein,99,348,1,87.44,74.874,100,0.0,624.0,pao1_fabv,142_LS483433,3
